time,lat,lon,C2:9B:38:AF:12:75/09b1e796-8c3b-3475-9e45-a8d31f93649b,C2:9B:38:AF:12:75/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,C2:9B:38:AF:12:75/2ab77db3-5669-3f2c-842a-760e4ae0ef4c,C2:9B:38:AF:12:75/3af9ac1c-c3a5-36f7-a737-4868789e2832,C2:9B:38:AF:12:75/c697eede-6a0a-3d21-8936-3a7f86a830ee,C2:9B:38:AF:12:75/f9c1476f-1603-397a-a451-2a30c91dbe5c,D7:85:88:F5:88:4C/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,D7:85:88:F5:88:4C/3af9ac1c-c3a5-36f7-a737-4868789e2832,D7:85:88:F5:88:4C/66bd8860-6e87-3544-b022-1abaf04ce4ca,D7:85:88:F5:88:4C/c697eede-6a0a-3d21-8936-3a7f86a830ee,D7:85:88:F5:88:4C/c77e7cf1-12bc-36be-9270-c8d56e131eac,D7:85:88:F5:88:4C/d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,DA:B5:6B:DD:72:60/09b1e796-8c3b-3475-9e45-a8d31f93649b,DA:B5:6B:DD:72:60/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,DA:B5:6B:DD:72:60/3af9ac1c-c3a5-36f7-a737-4868789e2832,DA:B5:6B:DD:72:60/4552091f-a928-358f-8ae8-be7f9b8d89fe,DA:B5:6B:DD:72:60/66bd8860-6e87-3544-b022-1abaf04ce4ca,DA:B5:6B:DD:72:60/c697eede-6a0a-3d21-8936-3a7f86a830ee,E5:53:1E:24:96:2F/09b1e796-8c3b-3475-9e45-a8d31f93649b,E5:53:1E:24:96:2F/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,E5:53:1E:24:96:2F/18eb2042-91cf-38e6-b280-8bef570522d7,E5:53:1E:24:96:2F/3af9ac1c-c3a5-36f7-a737-4868789e2832,E5:53:1E:24:96:2F/a3ad12b7-06e9-31be-bcc9-4cd0249b5562,E5:53:1E:24:96:2F/c697eede-6a0a-3d21-8936-3a7f86a830ee,E8:97:A0:6C:3B:24/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,E8:97:A0:6C:3B:24/3af9ac1c-c3a5-36f7-a737-4868789e2832,E8:97:A0:6C:3B:24/5cc80f56-5657-302f-80a2-769e378f37f2,E8:97:A0:6C:3B:24/c697eede-6a0a-3d21-8936-3a7f86a830ee,E8:97:A0:6C:3B:24/d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,E8:97:A0:6C:3B:24/da2c6c1a-c379-3ccb-8392-3a816b474af2,EB:78:55:87:E9:E5/09b1e796-8c3b-3475-9e45-a8d31f93649b,EB:78:55:87:E9:E5/0e55db4e-b72e-3e9c-9468-d4ef44cb069c,EB:78:55:87:E9:E5/1201aae4-b97c-3ec7-8ad3-869e3a8a1d25,EB:78:55:87:E9:E5/3af9ac1c-c3a5-36f7-a737-4868789e2832,EB:78:55:87:E9:E5/6090e946-3b7f-3f74-aeae-e7202f6c8d69,EB:78:55:87:E9:E5/c697eede-6a0a-3d21-8936-3a7f86a830ee
1560508368000.0,54.729794421703005,25.263595227859444,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-68.5,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508369000.0,54.72978926248689,25.263572891008884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-62.0,-69.66666666666667,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508370000.0,54.72978410327078,25.26355055415833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,-62.0,-72.75,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508371000.0,54.729778944054665,25.263528217307773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,0.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508372000.0,54.72977532116424,25.263512370374677,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-83.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508373000.0,54.72977536983183,25.263512033244332,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508374000.0,54.729775418499415,25.26351169611399,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.66666666666667,-81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508375000.0,54.729775467166995,25.263511358983646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.5,-79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508376000.0,54.7297752108701,25.263504015983827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-79.5,0.0,0.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508377000.0,54.72977429750463,25.263481578318864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,0.0,0.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508378000.0,54.72977338413916,25.2634591406539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-84.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508379000.0,54.72977247077368,25.263436702988937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-84.0,0.0,0.0,0.0,-87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508380000.0,54.729771557408206,25.263414265323973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-84.0,-80.0,0.0,0.0,-87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508381000.0,54.72977064404274,25.26339182765901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-80.0,0.0,0.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508382000.0,54.7297704688866,25.263382911602445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-80.0,0.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508383000.0,54.729770798297785,25.263383237587984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,0.0,0.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508384000.0,54.72977112770898,25.263383563573523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508385000.0,54.729771457120165,25.263383889559062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508386000.0,54.729771613293934,25.263374885619946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508387000.0,54.72977158179383,25.26335577426246,0.0,0.0,0.0,0.0,-92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508388000.0,54.72977155029372,25.263336662904976,0.0,0.0,0.0,0.0,-92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508389000.0,54.72977151879361,25.26331755154749,0.0,0.0,0.0,0.0,-92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-88.0,0.0,0.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508390000.0,54.729771487293505,25.263298440190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.5,-85.5,0.0,-94.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508391000.0,54.7297714557934,25.263279328832517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-85.5,0.0,-94.0,0.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508392000.0,54.72977142429329,25.263260217475032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-83.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508393000.0,54.72977139279318,25.263241106117544,0.0,0.0,-90.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0
1560508394000.0,54.729771361293075,25.26322199476006,0.0,0.0,-90.0,-77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0
1560508395000.0,54.72977132979297,25.263202883402574,0.0,0.0,-90.0,-77.5,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.5,0.0,-94.0,0.0,0.0,0.0,0.0,0.0
1560508396000.0,54.72977129829286,25.263183772045085,0.0,0.0,0.0,-76.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508397000.0,54.72977126679275,25.2631646606876,0.0,0.0,0.0,0.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,-90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508398000.0,54.729771235292645,25.263145549330115,0.0,0.0,0.0,-78.0,0.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,0.0
1560508399000.0,54.72977120379254,25.26312643797263,0.0,0.0,0.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,0.0,0.0,0.0,0.0
1560508400000.0,54.72977117229243,25.263107326615142,0.0,0.0,0.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,-86.5,0.0,0.0,-90.0,0.0,0.0
1560508401000.0,54.72977114079232,25.263088215257657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,-92.0,0.0,0.0
1560508402000.0,54.729771109292216,25.263069103900172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.0,-90.0,0.0,0.0,-88.0,-91.0,0.0,-92.0,0.0,0.0
1560508403000.0,54.72977107779211,25.263049992542683,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,-81.0,0.0,-88.5,-77.0,0.0,0.0,-91.0,0.0,-93.0,0.0,0.0
1560508404000.0,54.72977104566133,25.26303169062896,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.5,-81.0,0.0,-88.5,-77.0,-84.0,0.0,-91.0,0.0,-90.0,0.0,-86.0
1560508405000.0,54.729770999145316,25.263031851741946,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,-81.0,0.0,-87.0,-77.0,-84.0,-90.0,0.0,0.0,-90.0,0.0,-86.0
1560508406000.0,54.7297709526293,25.263032012854932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,-84.0,-90.0,0.0,0.0,-88.0,-92.0,-86.0
1560508407000.0,54.72977090611329,25.26303217396792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,-79.0,-92.0,0.0
1560508408000.0,54.72977085959728,25.263032335080904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-92.0,0.0
1560508409000.0,54.729770400116436,25.263014926283116,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,0.0,0.0
1560508410000.0,54.72976988432222,25.262995121588403,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508411000.0,54.72976936852799,25.262975316893687,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508412000.0,54.72976885273377,25.262955512198975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-86.0,-94.0,0.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508413000.0,54.72976833693954,25.262935707504262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-79.0,-91.0,-75.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508414000.0,54.729767821145316,25.26291590280955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,-79.0,-91.0,-75.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508415000.0,54.729767305351096,25.262896098114837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,-72.0,-88.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508416000.0,54.72976678955687,25.262876293420124,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508417000.0,54.72976627376264,25.262856488725408,0.0,0.0,0.0,0.0,0.0,0.0,-87.5,-90.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508418000.0,54.72976575796842,25.262836684030695,0.0,0.0,0.0,0.0,0.0,0.0,-87.5,-90.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508419000.0,54.729765242174196,25.262816879335983,0.0,0.0,0.0,0.0,0.0,0.0,-85.5,0.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508420000.0,54.729764726379976,25.26279707464127,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,-83.0,-93.0,-86.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508421000.0,54.72976421058575,25.262777269946557,0.0,0.0,0.0,0.0,0.0,0.0,-85.5,-83.0,0.0,-86.0,-88.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508422000.0,54.72976475426032,25.26277363007604,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,-79.0,-92.0,-87.0,-88.66666666666667,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508423000.0,54.72976566439987,25.262775581537714,0.0,0.0,0.0,0.0,0.0,0.0,-85.5,-75.0,-92.0,-88.0,-94.5,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508424000.0,54.72976657453942,25.26277753299939,0.0,0.0,0.0,0.0,0.0,0.0,-85.5,-75.0,-91.5,-88.0,-97.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508425000.0,54.72976748467897,25.262779484461063,0.0,0.0,0.0,0.0,0.0,0.0,-84.33333333333333,0.0,-89.5,0.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508426000.0,54.72976827664948,25.26278651860616,0.0,0.0,0.0,0.0,0.0,0.0,-84.33333333333333,0.0,-89.5,0.0,-87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508427000.0,54.72976875864033,25.262806885587477,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,-88.0,-90.0,-87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508428000.0,54.72976924063119,25.262827252568794,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,-94.0,-90.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508429000.0,54.729769722622045,25.26284761955011,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,-93.5,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508430000.0,54.7297702046129,25.262867986531425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508431000.0,54.72977068660375,25.262888353512743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.5,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508432000.0,54.7297711685946,25.26290872049406,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-87.5,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508433000.0,54.729771650585455,25.262929087475378,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-90.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508434000.0,54.729772132576315,25.262949454456695,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-90.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,0.0,-91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508435000.0,54.72977261456717,25.26296982143801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560508436000.0,54.72977309655802,25.262990188419327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,0.0,-85.5,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
